,polarity,tweet_Id,date,fulltweet
910,0.0,1459358214210744323,2021-11-13T03:11:26.000Z,not want people tagging show bitter
911,0.0,1459358221530021891,2021-11-13T03:11:28.000Z,disappointed wouldn u hire know u heard shady stuff don u want maybe could start show lingo always fun
913,0.0,1459358233370451970,2021-11-13T03:11:31.000Z,keep name
914,0.0,1459358248281284608,2021-11-13T03:11:34.000Z,know answers cards right hosting isn u sign intelligence u sign read teleprompter
915,0.0,1459358252123181060,2021-11-13T03:11:35.000Z,keep name
916,0.0,1459358266220154884,2021-11-13T03:11:38.000Z,
917,0.0,1459358304875028486,2021-11-13T03:11:48.000Z,keep name
918,0.0,1459358319030722560,2021-11-13T03:11:51.000Z,keep name
920,0.0,1459358342569242625,2021-11-13T03:11:57.000Z,would watched levar u missed opportunity smh u f u f fb u u ufe f
923,0.0,1459358372382261248,2021-11-13T03:12:04.000Z,keep name
927,0.0,1459358383467900930,2021-11-13T03:12:06.000Z,keep name
930,0.0,1459358400307998720,2021-11-13T03:12:10.000Z,keep name
932,0.0,1459358416946798594,2021-11-13T03:12:14.000Z,keep name
933,0.0,1459358418876125185,2021-11-13T03:12:15.000Z,keep name
935,0.0,1459358472919732224,2021-11-13T03:12:28.000Z,keep name
936,0.0,1459358477613248516,2021-11-13T03:12:29.000Z,keep name
937,0.0,1459358500270878721,2021-11-13T03:12:34.000Z,keep name
938,0.0,1459358502254792704,2021-11-13T03:12:35.000Z,u even watch show anymore tbh showed poor judgement entirety u
939,0.0,1459358504238477318,2021-11-13T03:12:35.000Z,keep name
940,0.0,1459358516523769859,2021-11-13T03:12:38.000Z,keep name
941,0.0,1459358558206763008,2021-11-13T03:12:48.000Z,yeah past chance
942,0.0,1459358570097655814,2021-11-13T03:12:51.000Z,keep name
945,0.0,1459358657292947465,2021-11-13T03:13:12.000Z,keep name
948,0.0,1459358709172240391,2021-11-13T03:13:24.000Z,keep name
949,0.0,1459358724737409027,2021-11-13T03:13:28.000Z,keep name
950,0.0,1459358760279973889,2021-11-13T03:13:36.000Z,keep name
951,0.0,1459358762758721543,2021-11-13T03:13:37.000Z,keep name
952,0.0,1459358787970781185,2021-11-13T03:13:43.000Z,keep name
953,0.0,1459358836926529537,2021-11-13T03:13:54.000Z,celebrity guest hosting requirement high iq mean contestant sure but not think celebrity host requirements able read celebrity
954,0.0,1459358840353394691,2021-11-13T03:13:55.000Z,keep name
955,0.0,1459358844417724425,2021-11-13T03:13:56.000Z,keep name
956,0.0,1459358844665147397,2021-11-13T03:13:56.000Z,keep name
958,0.0,1459358862423822338,2021-11-13T03:14:01.000Z,keep name
959,0.0,1459358885567877127,2021-11-13T03:14:06.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
960,0.0,1459358913963384835,2021-11-13T03:14:13.000Z,keep name
962,0.0,1459358948360802304,2021-11-13T03:14:21.000Z,keep name
965,0.0,1459358978169835524,2021-11-13T03:14:28.000Z,end show fix management alex passed trashin iconic show subpar hosts anyway wave fan base felicia
968,0.0,1459359006992986117,2021-11-13T03:14:35.000Z,keep name
970,0.0,1459359043705880579,2021-11-13T03:14:44.000Z,keep name
971,0.0,1459359053516349440,2021-11-13T03:14:46.000Z,keep name
972,0.0,1459359054896107524,2021-11-13T03:14:46.000Z,keep name
975,0.0,1459359077377605640,2021-11-13T03:14:52.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
976,0.0,1459359111313829891,2021-11-13T03:15:00.000Z,keep name
977,0.0,1459359116577718272,2021-11-13T03:15:01.000Z,keep name
978,0.0,1459359118913908739,2021-11-13T03:15:02.000Z,ken mediocre yes countless games but host lacks charisma charm u giving watching paint dry u
979,0.0,1459359126992080903,2021-11-13T03:15:04.000Z,keep name
980,0.0,1459359158134878215,2021-11-13T03:15:11.000Z,not tag guy say inferior discussing favoribity seriously makes look like hole
981,0.0,1459359158663266307,2021-11-13T03:15:11.000Z,keep name
982,0.0,1459359170587619330,2021-11-13T03:15:14.000Z,myak part cdm myanmar never easy un ambassador parents served warrant son th u
984,0.0,1459359174698184704,2021-11-13T03:15:15.000Z,something bad happened
985,0.0,1459359204255412225,2021-11-13T03:15:22.000Z,man people made nicest man planet angry
987,0.0,1459359250069794821,2021-11-13T03:15:33.000Z,happened
988,0.0,1459359251168649217,2021-11-13T03:15:33.000Z,correct worry business might diabetic limping along losing leg evicted roach infested apartment n nbut broadcasting someone else business make make sense
989,0.0,1459359407209385996,2021-11-13T03:16:10.000Z,keep name
990,0.0,1459359428369694721,2021-11-13T03:16:15.000Z,keep name
991,0.0,1459359438339518465,2021-11-13T03:16:18.000Z,not want people tagging show bitter
992,0.0,1459359471424065536,2021-11-13T03:16:26.000Z,keep name
993,0.0,1459359472107900937,2021-11-13T03:16:26.000Z,never
994,0.0,1459359510019985410,2021-11-13T03:16:35.000Z,keep name
995,0.0,1459359528324116484,2021-11-13T03:16:39.000Z,keep name
996,0.0,1459359545990340612,2021-11-13T03:16:44.000Z,kenjennings back suddenly good
997,0.0,1459359568769826821,2021-11-13T03:16:49.000Z,keep name
998,0.0,1459359586864054272,2021-11-13T03:16:53.000Z,keep name
1003,0.0,1459359677549105155,2021-11-13T03:17:15.000Z,keep name
1006,0.0,1459359716073746434,2021-11-13T03:17:24.000Z,keep name
1007,0.0,1459359779911049216,2021-11-13T03:17:39.000Z,keep name
1008,0.0,1459359823418507264,2021-11-13T03:17:50.000Z,keep name
1009,0.0,1459359836571770885,2021-11-13T03:17:53.000Z,keep name
1010,0.0,1459359836680998913,2021-11-13T03:17:53.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1011,0.0,1459359849750450177,2021-11-13T03:17:56.000Z,agree howard not getting vaccine putting everyone come contact
1013,0.0,1459359854305366020,2021-11-13T03:17:57.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
1015,0.0,1459359897804423171,2021-11-13T03:18:07.000Z,keep name
1018,0.0,1459359948442415114,2021-11-13T03:18:19.000Z,not want people tagging show bitter
1019,0.0,1459359970001051651,2021-11-13T03:18:25.000Z,keep name
1020,0.0,1459360029316890631,2021-11-13T03:18:39.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
1022,0.0,1459360042818306050,2021-11-13T03:18:42.000Z,keep name
1024,0.0,1459360061612969986,2021-11-13T03:18:46.000Z,keep name
1025,0.0,1459360075659857923,2021-11-13T03:18:50.000Z,keep name
1026,0.0,1459360079463997443,2021-11-13T03:18:51.000Z,loss
1027,0.0,1459360081049526276,2021-11-13T03:18:51.000Z,wife tried put day like hell no absolutely not king literacy
1028,0.0,1459360097034018818,2021-11-13T03:18:55.000Z,keep name
1029,0.0,1459360119783714817,2021-11-13T03:19:00.000Z,oh gon na get eaten alive snitch tag lmao
1030,0.0,1459360171365392391,2021-11-13T03:19:13.000Z,keep name
1033,0.0,1459360273798770689,2021-11-13T03:19:37.000Z,judge schroeder keeps getting worse horrific n nno mistrial not cards stunt u
1034,0.0,1459360327230017537,2021-11-13T03:19:50.000Z,keep name
1035,0.0,1459360365540777985,2021-11-13T03:19:59.000Z,keep name
1036,0.0,1459360376953393153,2021-11-13T03:20:02.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1039,0.0,1459360416790769666,2021-11-13T03:20:11.000Z,keep name
1042,0.0,1459360484138917893,2021-11-13T03:20:27.000Z,keep name
1043,0.0,1459360488450572289,2021-11-13T03:20:28.000Z,keep name
1044,0.0,1459360490199687171,2021-11-13T03:20:29.000Z,keep name
1045,0.0,1459360560986812421,2021-11-13T03:20:46.000Z,keep name
1046,0.0,1459360574744109057,2021-11-13T03:20:49.000Z,played fool card passed king loss n ntime future seasons cancelled n nshall place bets kinda like dead pool tv shows
1049,0.0,1459360613671575559,2021-11-13T03:20:58.000Z,keep name
1051,0.0,1459360664196055040,2021-11-13T03:21:10.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1052,0.0,1459360670537990144,2021-11-13T03:21:12.000Z,keep name
1053,0.0,1459360692092342278,2021-11-13T03:21:17.000Z,think doj not bring charges since bannon got trump pardon right not inclusive bannon federal crimes time nif otherwise like manafort double applies but manafort dj applied simultaneous state crimes weird
1055,0.0,1459360772597952520,2021-11-13T03:21:36.000Z,keep name
1056,0.0,1459360817455976450,2021-11-13T03:21:47.000Z,keep name
1057,0.0,1459360821226651653,2021-11-13T03:21:48.000Z,keep name
1058,0.0,1459360861815021569,2021-11-13T03:21:57.000Z,keep name
1059,0.0,1459360872564871171,2021-11-13T03:22:00.000Z,literally passed white guy executive power like not know people pay attention world around but happens like lot people getting sick
1060,0.0,1459360910368075777,2021-11-13T03:22:09.000Z,keep name
1061,0.0,1459360910640922628,2021-11-13T03:22:09.000Z,keep name
1062,0.0,1459360948087672833,2021-11-13T03:22:18.000Z,keep name
1063,0.0,1459361002760331266,2021-11-13T03:22:31.000Z,keep name
1064,0.0,1459361009278373893,2021-11-13T03:22:32.000Z,keep name
1068,0.0,1459361114970546176,2021-11-13T03:22:58.000Z,keep name
1069,0.0,1459361122478432258,2021-11-13T03:22:59.000Z,keep name
1070,0.0,1459361158301896706,2021-11-13T03:23:08.000Z,keep name
1072,0.0,1459361183043973122,2021-11-13T03:23:14.000Z,keep name
1073,0.0,1459361187028602881,2021-11-13T03:23:15.000Z,many unanswered clues episode u
1074,0.0,1459361199536148483,2021-11-13T03:23:18.000Z,keep name
1075,0.0,1459361215382122496,2021-11-13T03:23:22.000Z,vanb yeah due process double things constitution side note themyou know smh
1078,0.0,1459361253055414280,2021-11-13T03:23:31.000Z,planet warms many protected areas become less suited types organisms ecosystems created u
1079,0.0,1459361256918425600,2021-11-13T03:23:31.000Z,keep name
1080,0.0,1459361280008101888,2021-11-13T03:23:37.000Z,keep name
1081,0.0,1459361280385437697,2021-11-13T03:23:37.000Z,keep name
1082,0.0,1459361311897358342,2021-11-13T03:23:45.000Z,keep name
1083,0.0,1459361372169388038,2021-11-13T03:23:59.000Z,ken mediocre yes countless games but u
1085,0.0,1459361387411501056,2021-11-13T03:24:03.000Z,isnt bean dad antisemitic dude
1086,0.0,1459361405241548800,2021-11-13T03:24:07.000Z,keep name
1087,0.0,1459361461348843525,2021-11-13T03:24:20.000Z,every year dozens pregnant women xa die childbirth indiana hundreds almost die indystar spent u
1088,0.0,1459361468801949701,2021-11-13T03:24:22.000Z,keep name
1089,0.0,1459361469573869570,2021-11-13T03:24:22.000Z,keep name
1090,0.0,1459361475496222723,2021-11-13T03:24:24.000Z,keep name
1091,0.0,1459361482660098050,2021-11-13T03:24:25.000Z,keep name
1093,0.0,1459361494576078849,2021-11-13T03:24:28.000Z,kind thing continues give f fia black eye lack common sense laughing stock one
1094,0.0,1459361496584974342,2021-11-13T03:24:29.000Z,hard pass jennings personally
1095,0.0,1459361510585778177,2021-11-13T03:24:32.000Z,keep name
1096,0.0,1459361522015252488,2021-11-13T03:24:35.000Z,keep name
1097,0.0,1459361528281501703,2021-11-13T03:24:36.000Z,keep name
1101,0.0,1459361572481126402,2021-11-13T03:24:47.000Z,not want people tagging show bitter
1103,0.0,1459361595943915522,2021-11-13T03:24:52.000Z,bullshit scare tactics boost lib polling aresholes pathetic n nin addition bullshit puts trading position desperate join lib economic vandalism past years
1104,0.0,1459361596245889030,2021-11-13T03:24:52.000Z,completely mediocre n nand also x better levar terrible stint wish people would quit bringing name discussion
1105,0.0,1459361607297998848,2021-11-13T03:24:55.000Z,keep name
1106,0.0,1459361607344078856,2021-11-13T03:24:55.000Z,keep name
1108,0.0,1459361630412673024,2021-11-13T03:25:00.000Z,edmktg host search helped us learn team post alex trebek traaaaaassssh levar u
1110,0.0,1459361661752680452,2021-11-13T03:25:08.000Z,keep name
1111,0.0,1459361691834073093,2021-11-13T03:25:15.000Z,keep name
1112,0.0,1459361709018152963,2021-11-13T03:25:19.000Z,ken charisma day old mcdonalds french fry
1114,0.0,1459361752773136384,2021-11-13T03:25:30.000Z,keep name
1115,0.0,1459361771966316548,2021-11-13T03:25:34.000Z,keep name
1117,0.0,1459361820850987016,2021-11-13T03:25:46.000Z,keep name
1121,0.0,1459361902333767680,2021-11-13T03:26:05.000Z,keep name
1122,0.0,1459361916296519680,2021-11-13T03:26:09.000Z,nyc good job ruining iconic brand decades universal love appreciation
1123,0.0,1459361928170590208,2021-11-13T03:26:11.000Z,keep name
1124,0.0,1459361929793880066,2021-11-13T03:26:12.000Z,keep name
1125,0.0,1459361931807047684,2021-11-13T03:26:12.000Z,keep name
1127,0.0,1459361986731511808,2021-11-13T03:26:25.000Z,keep name
1128,0.0,1459361998710452224,2021-11-13T03:26:28.000Z,keep name
1129,0.0,1459362013323399173,2021-11-13T03:26:32.000Z,keep name
1130,0.0,1459362023649673222,2021-11-13T03:26:34.000Z,levar don u play second fiddle anyone
1131,0.0,1459362029014237184,2021-11-13T03:26:36.000Z,people would tune trump hosting think entertaining would much needs money u lie correct answers blame liberals
1132,0.0,1459362049734156288,2021-11-13T03:26:40.000Z,keep name
1134,0.0,1459362078058233858,2021-11-13T03:26:47.000Z,keep name
1135,0.0,1459362093702991875,2021-11-13T03:26:51.000Z,keep name
1136,0.0,1459362120257179658,2021-11-13T03:26:57.000Z,keep name
1137,0.0,1459362146802978816,2021-11-13T03:27:04.000Z,keep name
1139,0.0,1459362212603117568,2021-11-13T03:27:19.000Z,yo actually pissed not selected host around since reading rainbow seen numerous prolific rolls fucking bull shit maybe jon stewart start game show u f
1140,0.0,1459362216667492355,2021-11-13T03:27:20.000Z,think ever another rock btw
1141,0.0,1459362225567764482,2021-11-13T03:27:22.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1143,0.0,1459362254852403201,2021-11-13T03:27:29.000Z,keep name
1144,0.0,1459362260393021445,2021-11-13T03:27:31.000Z,keep name
1145,0.0,1459362264008429569,2021-11-13T03:27:32.000Z,try watch little television possible horrible decision help lot
1148,0.0,1459362308619223040,2021-11-13T03:27:42.000Z,keep name
1149,0.0,1459362321868808192,2021-11-13T03:27:45.000Z,keep name
1150,0.0,1459362356677386242,2021-11-13T03:27:54.000Z,keep name
1153,0.0,1459362481793605635,2021-11-13T03:28:23.000Z,keep name
1154,0.0,1459362494196113421,2021-11-13T03:28:26.000Z,keep name
1155,0.0,1459362545802776578,2021-11-13T03:28:39.000Z,keep name
1156,0.0,1459362548268953603,2021-11-13T03:28:39.000Z,would not want associated jennings guy either
1159,0.0,1459362621241520135,2021-11-13T03:28:57.000Z,keep name
1168,0.0,1459362895200931843,2021-11-13T03:30:02.000Z,gotten kind yikes
1170,0.0,1459362934086258694,2021-11-13T03:30:11.000Z,keep name
1172,0.0,1459362955305406464,2021-11-13T03:30:16.000Z,keep name
